ID,PAYMENT_TERM,INSTALLMENT_PLANS,INSTALLMENT_PERCENT,LOAN_PURPOSE,LOAN_AMOUNT,OTHERS_ON_LOAN,ALLOW
1103605,690.0,NONE,3.0,,2930.0,NONE,1
1080158,496.0,STORES,1.0,CAR_NEW,1328.0,,1
507837,496.0,STORES,1.0,CAR_NEW,985.0,NONE,1
104978,1364.0,NONE,5.0,RADIO_TV,7899.0,CO-APPLICANT,0
1033550,600.0,NONE,2.0,CAR_NEW,4373.0,NONE,0
1130796,124.0,NONE,1.0,CAR_NEW,250.0,NONE,1
209234,775.0,NONE,3.0,FURNITURE,3716.0,NONE,1
882093,1530.0,NONE,5.0,EDUCATION,8244.0,CO-APPLICANT,0
729813,870.0,NONE,4.0,APPLIANCES,4338.0,NONE,1
1132953,1020.0,NONE,3.0,BUSINESS,9252.0,NONE,0
839394,540.0,NONE,4.0,FURNITURE,6246.0,NONE,1
919749,1302.0,STORES,4.0,OTHER,8123.0,CO-APPLICANT,1
1073689,990.0,NONE,5.0,APPLIANCES,4983.0,NONE,0
220345,660.0,BANK,2.0,CAR_USED,4668.0,NONE,1
4445,1023.0,NONE,2.0,FURNITURE,3810.0,CO-APPLICANT,0
361885,465.0,BANK,2.0,CAR_NEW,1733.0,NONE,1
994495,1209.0,BANK,3.0,FURNITURE,7214.0,NONE,0
1021387,720.0,,4.0,RETRAINING,3947.0,NONE,1
955433,124.0,BANK,1.0,CAR_NEW,822.0,NONE,1
643597,300.0,BANK,2.0,CAR_USED,250.0,NONE,1
221414,1023.0,NONE,4.0,FURNITURE,4553.0,NONE,0
1205767,372.0,NONE,2.0,EDUCATION,2851.0,NONE,1
754772,120.0,STORES,1.0,REPAIRS,917.0,CO-APPLICANT,1
1222633,420.0,NONE,4.0,RETRAINING,3641.0,,0
306683,120.0,STORES,2.0,CAR_USED,250.0,NONE,1
940734,1230.0,NONE,5.0,VACATION,3053.0,NONE,0
598764,600.0,NONE,1.0,CAR_NEW,2968.0,NONE,0
1104638,1147.0,NONE,4.0,APPLIANCES,7623.0,CO-APPLICANT,0
857618,120.0,NONE,2.0,CAR_NEW,2862.0,NONE,1
834233,775.0,NONE,3.0,RADIO_TV,9204.0,NONE,0
3825,810.0,NONE,5.0,FURNITURE,3310.0,NONE,1
512912,434.0,NONE,3.0,FURNITURE,4425.0,NONE,1
1028369,1230.0,NONE,4.0,FURNITURE,5074.0,NONE,1
352192,990.0,NONE,5.0,BUSINESS,8495.0,NONE,1
910486,780.0,NONE,3.0,RADIO_TV,3777.0,NONE,1
998636,899.0,NONE,3.0,FURNITURE,3775.0,NONE,0
313425,868.0,BANK,2.0,RADIO_TV,1820.0,NONE,1
516979,300.0,NONE,3.0,CAR_USED,521.0,NONE,1
982390,1054.0,NONE,4.0,EDUCATION,4244.0,NONE,0
1270049,465.0,NONE,3.0,CAR_USED,250.0,NONE,1
689751,630.0,STORES,1.0,RETRAINING,1231.0,NONE,1
583132,780.0,NONE,3.0,FURNITURE,5361.0,NONE,1
1070011,960.0,,3.0,REPAIRS,7546.0,CO-APPLICANT,0
25332,992.0,STORES,3.0,RADIO_TV,10584.0,CO-APPLICANT,1
448641,1643.0,NONE,4.0,RADIO_TV,9963.0,GUARANTOR,0
680946,330.0,NONE,2.0,VACATION,1464.0,NONE,1
347553,,NONE,2.0,CAR_NEW,452.0,NONE,1
726250,960.0,BANK,4.0,CAR_USED,2022.0,NONE,0
51034,780.0,STORES,2.0,,250.0,NONE,1
867298,1178.0,STORES,3.0,FURNITURE,5246.0,NONE,1
430796,527.0,BANK,3.0,RADIO_TV,1721.0,NONE,1
289138,1170.0,NONE,4.0,VACATION,4123.0,NONE,0
186854,900.0,NONE,5.0,OTHER,10679.0,NONE,0
755367,750.0,NONE,3.0,APPLIANCES,2992.0,NONE,1
261191,775.0,NONE,4.0,FURNITURE,5758.0,NONE,0
769734,240.0,STORES,2.0,VACATION,250.0,NONE,1
786764,600.0,STORES,1.0,CAR_USED,250.0,NONE,1
335026,360.0,NONE,2.0,RETRAINING,3293.0,NONE,1
474813,713.0,STORES,2.0,RADIO_TV,250.0,NONE,1
603744,589.0,STORES,2.0,FURNITURE,1573.0,NONE,1
481897,589.0,STORES,3.0,RETRAINING,2704.0,NONE,0
931328,960.0,NONE,4.0,CAR_USED,5305.0,GUARANTOR,0
67616,341.0,NONE,3.0,FURNITURE,1546.0,NONE,0
1236268,450.0,NONE,2.0,APPLIANCES,1394.0,CO-APPLICANT,0
402194,900.0,NONE,5.0,APPLIANCES,6205.0,NONE,0
1049890,186.0,NONE,3.0,CAR_USED,3026.0,NONE,1
114300,124.0,NONE,2.0,CAR_NEW,250.0,NONE,1
843875,124.0,NONE,1.0,CAR_USED,250.0,NONE,1
110427,1240.0,NONE,5.0,VACATION,6386.0,CO-APPLICANT,0
731929,620.0,NONE,3.0,APPLIANCES,3437.0,CO-APPLICANT,0
125846,1209.0,NONE,4.0,OTHER,9086.0,GUARANTOR,0
395632,990.0,NONE,3.0,RADIO_TV,7341.0,NONE,0
963167,279.0,NONE,3.0,CAR_USED,4945.0,NONE,1
1090188,450.0,STORES,4.0,FURNITURE,4274.0,NONE,0
216382,682.0,BANK,3.0,VACATION,2627.0,NONE,1
369987,390.0,NONE,2.0,VACATION,2673.0,NONE,1
881519,660.0,NONE,3.0,RADIO_TV,6007.0,NONE,1
876645,713.0,NONE,4.0,FURNITURE,4138.0,NONE,1
1142655,570.0,STORES,4.0,BUSINESS,1867.0,NONE,1
330515,837.0,NONE,3.0,RADIO_TV,7104.0,NONE,0
164219,992.0,NONE,4.0,RADIO_TV,4151.0,NONE,1
349583,480.0,NONE,2.0,FURNITURE,3073.0,NONE,1
242623,690.0,NONE,4.0,CAR_USED,5851.0,NONE,1
905775,279.0,STORES,1.0,CAR_USED,250.0,NONE,1
950535,780.0,STORES,2.0,CAR_USED,4150.0,NONE,0
1015938,651.0,NONE,4.0,CAR_USED,4936.0,NONE,0
90485,713.0,NONE,2.0,APPLIANCES,2649.0,NONE,0
356786,630.0,NONE,3.0,RETRAINING,2573.0,NONE,1
199855,434.0,NONE,3.0,CAR_NEW,,NONE,1
1193138,496.0,STORES,2.0,CAR_NEW,681.0,NONE,1
445217,465.0,NONE,4.0,CAR_USED,4212.0,NONE,1
50439,496.0,NONE,4.0,REPAIRS,6907.0,NONE,1
584615,1290.0,NONE,5.0,APPLIANCES,7393.0,CO-APPLICANT,1
1012688,510.0,BANK,2.0,FURNITURE,1151.0,NONE,1
570470,360.0,NONE,2.0,CAR_USED,916.0,CO-APPLICANT,1
787280,450.0,NONE,1.0,FURNITURE,2463.0,NONE,0
454244,403.0,BANK,3.0,CAR_USED,2663.0,CO-APPLICANT,1
261389,510.0,BANK,2.0,CAR_USED,3715.0,NONE,1
974723,248.0,NONE,3.0,CAR_NEW,2040.0,NONE,1
1257943,1470.0,NONE,5.0,APPLIANCES,10498.0,CO-APPLICANT,0
771373,270.0,NONE,1.0,FURNITURE,250.0,NONE,1
1095898,510.0,STORES,2.0,FURNITURE,1773.0,NONE,0
1182984,1209.0,NONE,5.0,REPAIRS,6448.0,CO-APPLICANT,0
869949,837.0,NONE,3.0,APPLIANCES,5996.0,NONE,0
408071,682.0,STORES,3.0,CAR_USED,2119.0,NONE,1
899975,240.0,NONE,3.0,CAR_NEW,250.0,NONE,1
611664,930.0,NONE,5.0,REPAIRS,5200.0,CO-APPLICANT,0
113419,1209.0,STORES,4.0,APPLIANCES,9683.0,CO-APPLICANT,1
86540,1209.0,NONE,5.0,REPAIRS,6418.0,NONE,1
277008,1302.0,STORES,2.0,APPLIANCES,2759.0,NONE,1
1046725,840.0,NONE,4.0,CAR_USED,3542.0,NONE,0
612920,1023.0,STORES,2.0,APPLIANCES,2048.0,NONE,1
139458,124.0,NONE,1.0,CAR_USED,250.0,NONE,1
771526,900.0,NONE,4.0,CAR_USED,4577.0,NONE,1
166391,496.0,STORES,1.0,FURNITURE,250.0,NONE,1
1160467,1023.0,NONE,3.0,FURNITURE,5315.0,NONE,0
1055082,1147.0,STORES,4.0,APPLIANCES,3934.0,NONE,1
844376,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1
815885,150.0,STORES,2.0,FURNITURE,3346.0,NONE,0
548889,806.0,NONE,4.0,RADIO_TV,5563.0,CO-APPLICANT,1
260942,961.0,STORES,3.0,RADIO_TV,1098.0,NONE,0
570840,240.0,NONE,3.0,FURNITURE,463.0,NONE,0
780106,403.0,NONE,2.0,CAR_NEW,3073.0,NONE,1
381940,660.0,NONE,3.0,CAR_USED,2304.0,NONE,0
50746,465.0,STORES,2.0,FURNITURE,250.0,NONE,1
113654,775.0,NONE,4.0,RETRAINING,4448.0,NONE,1
970916,1080.0,NONE,4.0,REPAIRS,5237.0,NONE,1
67349,1116.0,NONE,5.0,REPAIRS,5673.0,NONE,0
1190835,930.0,STORES,3.0,RADIO_TV,250.0,NONE,1
327743,930.0,BANK,2.0,RADIO_TV,2246.0,NONE,1
439318,900.0,STORES,4.0,RADIO_TV,7031.0,NONE,1
273122,124.0,NONE,2.0,CAR_USED,250.0,NONE,1
309004,330.0,NONE,1.0,CAR_USED,368.0,NONE,1
795986,840.0,NONE,3.0,APPLIANCES,5470.0,NONE,1
1255528,180.0,NONE,3.0,CAR_NEW,3403.0,NONE,1
809675,120.0,BANK,2.0,CAR_NEW,250.0,NONE,1
1126131,480.0,STORES,1.0,CAR_USED,628.0,CO-APPLICANT,1
564664,690.0,BANK,2.0,FURNITURE,2293.0,NONE,1
129143,651.0,BANK,2.0,CAR_USED,3010.0,CO-APPLICANT,0
1198137,713.0,NONE,4.0,RADIO_TV,3252.0,NONE,0
1126582,660.0,NONE,2.0,CAR_NEW,503.0,NONE,1
1228951,810.0,NONE,4.0,RETRAINING,5685.0,NONE,1
690967,465.0,NONE,3.0,FURNITURE,2136.0,NONE,1
876420,120.0,STORES,2.0,CAR_NEW,388.0,NONE,1
716216,1200.0,STORES,5.0,FURNITURE,6032.0,CO-APPLICANT,1
296299,434.0,NONE,4.0,RETRAINING,4160.0,NONE,0
112157,713.0,NONE,4.0,RADIO_TV,6649.0,NONE,1
1062420,990.0,NONE,4.0,REPAIRS,2943.0,NONE,0
793158,1050.0,NONE,5.0,VACATION,4311.0,NONE,1
1221695,510.0,NONE,2.0,RETRAINING,4185.0,NONE,1
1110119,270.0,NONE,2.0,FURNITURE,708.0,NONE,1
803555,600.0,BANK,3.0,RADIO_TV,1475.0,NONE,1
37070,589.0,BANK,3.0,FURNITURE,2111.0,NONE,1
1175553,248.0,STORES,3.0,CAR_USED,2646.0,NONE,1
99901,990.0,STORES,5.0,OTHER,8575.0,NONE,0
209812,870.0,NONE,3.0,APPLIANCES,7499.0,NONE,1
696568,120.0,STORES,1.0,REPAIRS,250.0,NONE,1
306914,341.0,NONE,3.0,CAR_USED,6169.0,NONE,0
301840,390.0,NONE,3.0,CAR_NEW,4085.0,NONE,1
130077,990.0,NONE,5.0,RADIO_TV,7233.0,CO-APPLICANT,0
367405,570.0,NONE,2.0,,3284.0,NONE,1
10819,775.0,NONE,2.0,RADIO_TV,3818.0,NONE,0
1118663,990.0,NONE,4.0,FURNITURE,2008.0,NONE,0
796520,930.0,NONE,3.0,BUSINESS,5761.0,NONE,1
901116,1230.0,STORES,4.0,VACATION,5909.0,NONE,1
1169956,630.0,NONE,3.0,RADIO_TV,5653.0,NONE,1
1177892,1023.0,NONE,4.0,OTHER,9564.0,CO-APPLICANT,0
1074950,620.0,NONE,2.0,RADIO_TV,4571.0,NONE,1
1037535,217.0,NONE,2.0,CAR_NEW,336.0,NONE,1
645958,961.0,NONE,3.0,FURNITURE,7410.0,CO-APPLICANT,0
1077999,403.0,NONE,1.0,CAR_USED,1842.0,NONE,1
557350,780.0,NONE,4.0,RADIO_TV,7597.0,NONE,0
773126,1023.0,STORES,5.0,APPLIANCES,3980.0,NONE,0
88540,510.0,NONE,1.0,CAR_NEW,250.0,NONE,1
808994,248.0,NONE,2.0,EDUCATION,,NONE,0
689121,870.0,NONE,4.0,CAR_USED,3733.0,NONE,1
362263,120.0,STORES,3.0,CAR_NEW,1969.0,NONE,1
384381,1020.0,NONE,4.0,FURNITURE,4842.0,NONE,0
344322,480.0,BANK,1.0,CAR_USED,333.0,NONE,1
617209,780.0,NONE,4.0,CAR_USED,6078.0,NONE,0
731590,1080.0,NONE,3.0,APPLIANCES,4390.0,NONE,0
1124521,620.0,STORES,2.0,RADIO_TV,830.0,CO-APPLICANT,1
137260,990.0,STORES,3.0,FURNITURE,2309.0,NONE,1
407190,960.0,NONE,5.0,OTHER,9724.0,NONE,0
638068,240.0,NONE,2.0,CAR_USED,3925.0,NONE,0
1079863,900.0,NONE,4.0,REPAIRS,7613.0,NONE,0
158366,600.0,NONE,3.0,CAR_USED,2577.0,NONE,1
1286438,1080.0,NONE,5.0,VACATION,6173.0,NONE,0
1293926,660.0,NONE,4.0,APPLIANCES,3964.0,CO-APPLICANT,0
87614,990.0,NONE,4.0,VACATION,1006.0,NONE,1
610762,870.0,STORES,3.0,APPLIANCES,6599.0,NONE,1
444058,420.0,NONE,3.0,FURNITURE,250.0,NONE,1
498415,960.0,STORES,5.0,CAR_USED,9594.0,CO-APPLICANT,1
644159,651.0,BANK,3.0,CAR_NEW,737.0,NONE,1
549203,930.0,STORES,3.0,RADIO_TV,2180.0,CO-APPLICANT,0
742280,570.0,BANK,2.0,CAR_USED,2894.0,NONE,0
1202796,1380.0,NONE,5.0,OTHER,5939.0,NONE,1
1162897,868.0,NONE,3.0,RADIO_TV,2379.0,NONE,1
484431,837.0,NONE,4.0,RADIO_TV,8317.0,CO-APPLICANT,0
692537,279.0,NONE,2.0,CAR_USED,250.0,NONE,1
403128,810.0,NONE,4.0,APPLIANCES,4450.0,NONE,0
791260,1140.0,NONE,3.0,APPLIANCES,9121.0,NONE,1
1295752,990.0,NONE,4.0,RADIO_TV,5894.0,NONE,0
1215826,300.0,BANK,2.0,FURNITURE,1961.0,NONE,1
674271,,STORES,5.0,APPLIANCES,5123.0,NONE,1
561767,450.0,NONE,2.0,APPLIANCES,816.0,NONE,1
917633,1395.0,NONE,5.0,REPAIRS,6603.0,CO-APPLICANT,0
228783,744.0,NONE,4.0,RADIO_TV,4604.0,NONE,1
585646,1085.0,NONE,5.0,VACATION,7408.0,CO-APPLICANT,0
415380,270.0,NONE,3.0,CAR_NEW,4316.0,NONE,0
86021,1488.0,NONE,5.0,OTHER,8310.0,CO-APPLICANT,0
487547,720.0,NONE,3.0,OTHER,4748.0,NONE,0
67079,1271.0,NONE,4.0,APPLIANCES,2901.0,NONE,1
897779,1395.0,BANK,5.0,EDUCATION,6489.0,CO-APPLICANT,0
449957,713.0,NONE,3.0,RETRAINING,2480.0,NONE,0
43461,868.0,NONE,4.0,CAR_USED,3952.0,NONE,1
99989,899.0,BANK,3.0,FURNITURE,6343.0,NONE,1
571332,1147.0,NONE,4.0,REPAIRS,6793.0,CO-APPLICANT,0
699462,510.0,STORES,2.0,FURNITURE,1557.0,CO-APPLICANT,0
1312062,961.0,NONE,3.0,RETRAINING,1997.0,NONE,1
1192299,1050.0,NONE,3.0,REPAIRS,4934.0,NONE,0
768093,651.0,NONE,2.0,FURNITURE,2664.0,NONE,0
404596,899.0,STORES,3.0,APPLIANCES,7499.0,NONE,1
878830,589.0,NONE,2.0,REPAIRS,1993.0,NONE,1
1064424,120.0,NONE,3.0,VACATION,2411.0,NONE,0
1042822,420.0,NONE,4.0,CAR_NEW,4364.0,NONE,1
439077,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1
678205,1271.0,BANK,4.0,RADIO_TV,7171.0,CO-APPLICANT,0
1195943,330.0,STORES,2.0,CAR_USED,250.0,NONE,1
271199,372.0,NONE,1.0,FURNITURE,250.0,NONE,1
1018515,150.0,NONE,2.0,CAR_USED,3261.0,NONE,1
1274919,372.0,NONE,3.0,FURNITURE,2396.0,NONE,1
1248558,810.0,NONE,3.0,VACATION,5932.0,NONE,0
1315497,1023.0,NONE,3.0,APPLIANCES,6805.0,NONE,0
556123,450.0,NONE,2.0,APPLIANCES,250.0,NONE,1
431925,775.0,NONE,3.0,CAR_NEW,3027.0,NONE,1
1297397,540.0,NONE,2.0,CAR_USED,1982.0,NONE,1
76521,713.0,NONE,4.0,FURNITURE,3379.0,NONE,1
1024795,510.0,NONE,2.0,RADIO_TV,1071.0,NONE,1
97953,124.0,STORES,1.0,CAR_NEW,250.0,NONE,1
1241481,1209.0,NONE,5.0,FURNITURE,7755.0,CO-APPLICANT,0
1183636,330.0,NONE,2.0,CAR_USED,809.0,NONE,1
436586,120.0,BANK,2.0,EDUCATION,523.0,NONE,1
445497,620.0,NONE,4.0,EDUCATION,5697.0,NONE,1
789839,992.0,NONE,3.0,APPLIANCES,2481.0,NONE,0
635297,270.0,NONE,3.0,CAR_NEW,2289.0,NONE,1
932545,450.0,BANK,2.0,CAR_NEW,1696.0,NONE,1
725667,527.0,NONE,3.0,FURNITURE,4622.0,NONE,1
459500,465.0,NONE,2.0,CAR_USED,1671.0,NONE,1
414121,961.0,NONE,5.0,APPLIANCES,8968.0,CO-APPLICANT,1
224294,651.0,NONE,3.0,CAR_USED,3614.0,NONE,1
521490,120.0,STORES,2.0,CAR_NEW,3104.0,NONE,1
375787,600.0,STORES,2.0,EDUCATION,250.0,NONE,1
838743,360.0,NONE,1.0,CAR_NEW,250.0,NONE,1
191060,450.0,BANK,3.0,FURNITURE,1916.0,NONE,1
788560,630.0,NONE,4.0,FURNITURE,5588.0,NONE,0
375214,682.0,NONE,3.0,FURNITURE,4109.0,NONE,1
812942,279.0,NONE,2.0,CAR_NEW,250.0,NONE,1
461957,1147.0,NONE,5.0,VACATION,7400.0,NONE,0
1012600,270.0,NONE,1.0,FURNITURE,1781.0,NONE,1
954356,1085.0,NONE,3.0,APPLIANCES,7842.0,CO-APPLICANT,0
1292812,899.0,NONE,2.0,CAR_USED,2483.0,NONE,0
235865,1023.0,NONE,4.0,FURNITURE,6465.0,GUARANTOR,0
933242,840.0,NONE,3.0,CAR_USED,1252.0,NONE,0
733815,899.0,NONE,4.0,APPLIANCES,5488.0,NONE,0
1010229,403.0,NONE,2.0,RETRAINING,250.0,NONE,0
924677,510.0,STORES,3.0,APPLIANCES,1981.0,NONE,1
543855,124.0,NONE,2.0,CAR_NEW,1008.0,NONE,1
1094882,570.0,NONE,3.0,BUSINESS,4429.0,NONE,0
1148893,682.0,NONE,4.0,VACATION,2988.0,NONE,1
900934,465.0,NONE,3.0,FURNITURE,2077.0,NONE,1
384863,570.0,STORES,2.0,FURNITURE,2665.0,NONE,1
1307239,682.0,NONE,3.0,RADIO_TV,2441.0,NONE,0
822184,990.0,NONE,5.0,FURNITURE,4550.0,NONE,0
1076563,1050.0,STORES,3.0,CAR_USED,389.0,NONE,0
368933,990.0,NONE,2.0,RADIO_TV,2605.0,NONE,1
938929,527.0,NONE,3.0,RADIO_TV,2871.0,NONE,1
137668,620.0,STORES,2.0,RETRAINING,1241.0,NONE,0
979608,434.0,NONE,2.0,CAR_NEW,3511.0,NONE,1
8901,840.0,NONE,2.0,CAR_USED,4904.0,NONE,0
1195882,651.0,NONE,1.0,CAR_USED,1467.0,NONE,1
1202133,1440.0,NONE,5.0,OTHER,7681.0,CO-APPLICANT,1
532485,630.0,NONE,3.0,EDUCATION,,NONE,1
832243,900.0,STORES,4.0,REPAIRS,3888.0,NONE,1
439986,,NONE,4.0,CAR_USED,4315.0,NONE,1
826899,961.0,NONE,4.0,FURNITURE,7525.0,CO-APPLICANT,0
441627,620.0,NONE,4.0,RADIO_TV,4351.0,NONE,1
364112,713.0,NONE,4.0,APPLIANCES,8300.0,NONE,0
21748,527.0,NONE,2.0,FURNITURE,1017.0,NONE,1
148651,510.0,NONE,3.0,CAR_USED,2624.0,NONE,0
423461,660.0,NONE,2.0,RETRAINING,2892.0,NONE,1
318769,660.0,NONE,3.0,RADIO_TV,7110.0,NONE,1
650870,1147.0,STORES,4.0,APPLIANCES,4522.0,NONE,1
192239,120.0,NONE,1.0,CAR_NEW,3490.0,CO-APPLICANT,0
1068385,420.0,NONE,2.0,CAR_NEW,250.0,NONE,1
168521,120.0,NONE,1.0,EDUCATION,250.0,NONE,1
477913,630.0,NONE,3.0,RADIO_TV,291.0,NONE,1
709697,960.0,NONE,4.0,REPAIRS,6954.0,CO-APPLICANT,0
863320,620.0,BANK,3.0,CAR_USED,4292.0,NONE,1
298574,1020.0,NONE,4.0,RADIO_TV,5530.0,NONE,1
180884,1260.0,NONE,3.0,REPAIRS,4976.0,NONE,1
319166,390.0,NONE,2.0,FURNITURE,250.0,CO-APPLICANT,1
841102,465.0,NONE,1.0,CAR_NEW,1328.0,NONE,1
390403,527.0,BANK,3.0,RADIO_TV,250.0,NONE,1
784066,480.0,BANK,3.0,VACATION,4297.0,NONE,1
195405,806.0,NONE,3.0,RADIO_TV,2553.0,NONE,1
110690,217.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1141910,630.0,NONE,3.0,CAR_USED,775.0,NONE,1
1316809,124.0,NONE,1.0,CAR_USED,250.0,NONE,1
531423,589.0,NONE,,FURNITURE,3179.0,NONE,1
435915,775.0,NONE,4.0,CAR_USED,4803.0,,0
140355,1240.0,STORES,5.0,FURNITURE,7987.0,CO-APPLICANT,0
259326,744.0,STORES,3.0,CAR_USED,7523.0,NONE,1
249546,840.0,STORES,4.0,APPLIANCES,6510.0,GUARANTOR,1
644461,279.0,NONE,1.0,CAR_USED,1925.0,NONE,1
453278,900.0,BANK,4.0,FURNITURE,6943.0,CO-APPLICANT,0
903030,651.0,NONE,2.0,CAR_NEW,1519.0,NONE,1
322684,1240.0,NONE,4.0,RADIO_TV,7030.0,CO-APPLICANT,0
665095,630.0,BANK,3.0,RADIO_TV,3550.0,NONE,1
1114953,713.0,NONE,4.0,RADIO_TV,4793.0,NONE,0
1298081,744.0,NONE,4.0,RADIO_TV,6596.0,NONE,0
641108,124.0,NONE,1.0,CAR_NEW,250.0,NONE,1
723588,1170.0,STORES,5.0,APPLIANCES,6277.0,NONE,0
45444,310.0,NONE,2.0,FURNITURE,1668.0,NONE,1
973641,510.0,NONE,4.0,RADIO_TV,3282.0,CO-APPLICANT,0
1101343,403.0,NONE,1.0,CAR_NEW,3187.0,NONE,0
1227647,1080.0,NONE,5.0,APPLIANCES,9582.0,CO-APPLICANT,0
1161498,750.0,BANK,3.0,CAR_USED,3190.0,NONE,1
1237328,960.0,BANK,4.0,APPLIANCES,2509.0,NONE,1
877443,279.0,BANK,2.0,CAR_USED,448.0,NONE,1
106521,527.0,BANK,3.0,CAR_USED,3002.0,NONE,1
677456,240.0,NONE,2.0,CAR_NEW,290.0,NONE,0
639220,775.0,NONE,4.0,FURNITURE,5330.0,NONE,0
1126158,868.0,NONE,5.0,RADIO_TV,7519.0,GUARANTOR,0
323135,120.0,BANK,1.0,CAR_NEW,250.0,NONE,1
384465,510.0,NONE,3.0,CAR_USED,1969.0,NONE,1
683715,870.0,NONE,,RADIO_TV,7468.0,CO-APPLICANT,0
851210,240.0,NONE,4.0,CAR_NEW,4387.0,NONE,0
987831,360.0,NONE,2.0,RADIO_TV,250.0,NONE,1
573729,713.0,STORES,4.0,FURNITURE,2457.0,CO-APPLICANT,1
354801,620.0,STORES,2.0,FURNITURE,1333.0,NONE,0
445780,589.0,NONE,1.0,RADIO_TV,1426.0,NONE,1
1314177,1080.0,NONE,4.0,OTHER,2992.0,NONE,1
99017,930.0,NONE,3.0,FURNITURE,3811.0,NONE,0
52665,750.0,NONE,4.0,REPAIRS,4183.0,NONE,1
1159765,527.0,NONE,2.0,CAR_USED,1722.0,NONE,1
607053,960.0,NONE,4.0,APPLIANCES,6954.0,NONE,0
183300,124.0,STORES,2.0,CAR_NEW,660.0,NONE,1
397262,1320.0,NONE,3.0,REPAIRS,6229.0,CO-APPLICANT,0
638926,690.0,NONE,2.0,REPAIRS,5082.0,NONE,1
786935,120.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1196357,372.0,NONE,3.0,VACATION,250.0,NONE,1
1164349,570.0,NONE,3.0,REPAIRS,2083.0,NONE,1
902816,750.0,STORES,4.0,FURNITURE,7279.0,NONE,1
542274,1200.0,STORES,2.0,APPLIANCES,1451.0,NONE,1
350698,868.0,NONE,4.0,FURNITURE,4749.0,NONE,0
278813,480.0,STORES,2.0,CAR_NEW,4081.0,NONE,1
214083,465.0,BANK,1.0,CAR_USED,250.0,NONE,0
111265,527.0,NONE,2.0,REPAIRS,1574.0,NONE,1
696370,744.0,NONE,4.0,CAR_USED,6645.0,CO-APPLICANT,0
1087134,992.0,NONE,5.0,CAR_USED,8821.0,CO-APPLICANT,0
8043,780.0,STORES,,APPLIANCES,4391.0,NONE,0
827025,899.0,STORES,3.0,FURNITURE,3891.0,NONE,1
1027021,1023.0,NONE,4.0,RADIO_TV,5742.0,NONE,1
95940,930.0,NONE,3.0,APPLIANCES,5060.0,NONE,1
1104143,1240.0,STORES,4.0,APPLIANCES,5567.0,NONE,1
795283,1550.0,STORES,4.0,RADIO_TV,5633.0,NONE,1
695482,713.0,NONE,3.0,RADIO_TV,3161.0,NONE,1
577924,1395.0,NONE,5.0,EDUCATION,7616.0,CO-APPLICANT,0
1187595,420.0,NONE,3.0,FURNITURE,3243.0,NONE,0
947829,1457.0,NONE,3.0,REPAIRS,3766.0,CO-APPLICANT,0
1090546,750.0,NONE,4.0,RADIO_TV,4715.0,NONE,1
646119,1085.0,NONE,4.0,REPAIRS,7016.0,NONE,0
828498,480.0,NONE,2.0,CAR_USED,930.0,NONE,1
454447,372.0,NONE,3.0,FURNITURE,1851.0,NONE,1
25499,1271.0,NONE,4.0,FURNITURE,8900.0,CO-APPLICANT,0
895341,1230.0,NONE,5.0,REPAIRS,7497.0,CO-APPLICANT,0
929760,465.0,STORES,2.0,CAR_NEW,1749.0,NONE,1
79790,124.0,STORES,1.0,CAR_NEW,250.0,NONE,0
78873,630.0,NONE,3.0,RETRAINING,4789.0,NONE,0
370989,900.0,NONE,3.0,CAR_USED,2549.0,,1
1307719,868.0,BANK,1.0,RADIO_TV,1224.0,NONE,0
847641,1147.0,NONE,4.0,APPLIANCES,6954.0,CO-APPLICANT,0
131544,990.0,STORES,4.0,RADIO_TV,4420.0,NONE,1
345965,270.0,NONE,1.0,CAR_NEW,2693.0,NONE,1
327573,899.0,BANK,3.0,RADIO_TV,3573.0,NONE,0
1232981,496.0,NONE,1.0,CAR_NEW,1755.0,NONE,1
696292,248.0,NONE,4.0,CAR_NEW,4882.0,NONE,1
1275094,450.0,NONE,2.0,RADIO_TV,913.0,NONE,0
1233721,899.0,STORES,4.0,FURNITURE,4637.0,GUARANTOR,1
219459,690.0,NONE,4.0,APPLIANCES,3706.0,NONE,0
1204900,930.0,NONE,2.0,FURNITURE,250.0,NONE,1
771835,1054.0,NONE,5.0,APPLIANCES,6096.0,NONE,0
1013998,720.0,NONE,2.0,REPAIRS,1766.0,NONE,0
573033,899.0,NONE,3.0,APPLIANCES,4940.0,NONE,0
396745,870.0,NONE,4.0,FURNITURE,5528.0,NONE,0
863811,240.0,NONE,3.0,VACATION,5560.0,CO-APPLICANT,0
1013202,690.0,STORES,3.0,RADIO_TV,2359.0,CO-APPLICANT,1
395503,217.0,STORES,2.0,FURNITURE,250.0,NONE,1
1131123,810.0,NONE,4.0,FURNITURE,4534.0,NONE,1
1039698,120.0,STORES,2.0,EDUCATION,252.0,NONE,1
1010525,990.0,NONE,4.0,FURNITURE,5933.0,NONE,0
402338,496.0,NONE,3.0,FURNITURE,6053.0,NONE,1
807933,120.0,NONE,2.0,RADIO_TV,250.0,NONE,1
705645,589.0,STORES,2.0,CAR_USED,250.0,NONE,1
